mensaje,spam,label,mensaje_limpio
¿podrías recomendarme alguna librería de libros de historia?,0,ham,podrías recomendarme alguna librería libros historia
¿te acuerdas de la reunión de mañana? no olvides llevar el documento actualizado.,0,ham,acuerdas reunión mañana olvides llevar documento actualizado
hoy hace 25°c en la playa. ¡llevame ropa ligera! #verano #mexicopost,0,ham,hoy hace 25c playa llevame ropa ligera verano mexicopost
los niños juegan en el patio de la escuela.,0,ham,niños juegan patio escuela
¿tienes tiempo para revisar el borrador del artículo antes de enviarlo?,0,ham,tiempo revisar borrador artículo enviarlo
¡esperamos news sobre el price of gold! ¡confirma tu suscripción!,0,ham,esperamos news price of gold confirma suscripción
"hola, ¿quieres invertir en una oportunidad de enriquecimiento rápido? únete ahora.",1,spam,hola quieres invertir oportunidad enriquecimiento rápido únete ahora
🚨 uico: tu vencimiento del préstamo es este viernes. no pongas en mora. ¡paga ya!,0,ham,uico vencimiento préstamo viernes pongas mora paga
¡oferta de trabajo fraudulenta en el extranjero! paga tus impuestos y obtén visado gratis. ¡fugaz!,1,spam,oferta trabajo fraudulenta extranjero paga impuestos obtén visado gratis fugaz
tengo una reunión importante mañana a las diez.,0,ham,reunión importante mañana diez
¡oferta de contenido para adultos! accede ahora a videos premium sin costo adicional.,1,spam,oferta contenido adultos accede ahora videos premium costo adicional
¡feliz cumpleaños! espero que tengas un día lleno de alegría y sorpresas.,0,ham,feliz cumpleaños espero día lleno alegría sorpresas
"descubre el secreto para invertir y triplicar tu dinero en una semana, inscríbete ahora.",1,spam,descubre secreto invertir triplicar dinero semana inscríbete ahora
"publicidad de productos no solicitada: descubre el secreto para adelgazar 10 kg en una semana, compra aquí",1,spam,publicidad productos solicitada descubre secreto adelgazar 10 kg semana compra aquí
envíanos tu número de tarjeta de crédito para verificar tu identidad y accederás a una cuenta premium.,1,spam,envíanos número tarjeta crédito verificar identidad accederás cuenta premium
"¡recuerda renovar tu suscripción al boletín mensual! contiene noticias, eventos y descuentos exclusivos para nuestros seguidores.",0,ham,recuerda renovar suscripción boletín mensual contiene noticias eventos descuentos exclusivos seguidores
"¡descuento del 100% en los productos de belleza! pero solo por 5 minutos, actúa ya.",1,spam,descuento 100 productos belleza solo minutos actúa
"hola, soy ana. ¿quiere charlar sobre libros favoritos?",0,ham,hola ana quiere charlar libros favoritos
concurso defotos: envíanos su mejor animación gifs. ganadora 1000€.,0,ham,concurso defotos envíanos mejor animación gifs ganadora 1000
¿te gustaría recibir actualizaciones sobre yoga en línea? envíanos tu correo.,0,ham,gustaría recibir actualizaciones yoga línea envíanos correo
fotos íntimas gratis de celebridades. solo un clic. enlace: https://mald estar123.com,1,spam,fotos íntimas gratis celebridades solo clic enlace httpsmald estar123com
¿podrías pasar por la oficina mañana y dejar el documento que necesitamos?,0,ham,podrías pasar oficina mañana dejar documento necesitamos
¿te gustaría que te ayudara a organizar tu agenda?,0,ham,gustaría ayudara organizar agenda
el tren 142 está retrasado 20 minutos. próxima parada: pradad de surtout.,0,ham,tren 142 retrasado 20 minutos próxima parada pradad surtout
¡oferta flash! compra ahora y recibe 20% de descuento.,1,spam,oferta flash compra ahora recibe 20 descuento
¡únete a nuestra red de afiliados y multiplica tu dinero en 24 horas!,1,spam,únete red afiliados multiplica dinero 24 horas
"para mejorar tu español, lee diariamente un artículo en español.",0,ham,mejorar español lee diariamente artículo español
¡gana precios de liquidación! envía $50 a esta cuenta y te devolverán $500. ¡es urgente!,1,spam,gana precios liquidación envía 50 cuenta devolverán 500 urgente
me sorprendió gratamente el sabor del nuevo vino que probé ayer; lo recomendaría a mis amigos,0,ham,sorprendió gratamente sabor nuevo vino probé ayer recomendaría amigos
"error en su envío. por favor, revise los datos y reenvíe el formulario",0,ham,error envío favor revise datos reenvíe formulario
"¿quieres ganar $1,000,000? solo participa en este sorteo. paga $50 de antemano.",1,spam,quieres ganar 1000000 solo participa sorteo paga 50 antemano
solución para el virus que afecta tu pc. descarga nuestro eliminador: https://fixer.safe.net,1,spam,solución virus afecta pc descarga eliminador httpsfixersafenet
"¡compralo ya! oferta de último minuto, precios extremadamente bajos, sólo hoy.",1,spam,compralo oferta último minuto precios extremadamente bajos sólo hoy
tú razón por qué deberías confiar en nosotros. ¡descúbrelo ahora! 🔑✨,1,spam,razón deberías confiar descúbrelo ahora
¿puede sugerirme una app para meditar? gracias.,0,ham,puede sugerirme app meditar gracias
"¡urgente! tu cuenta de paypal será suspendida, verifica aquí: paypa1secure.com",1,spam,urgente cuenta paypal suspendida verifica aquí paypa1securecom
¡amantes del sexo! únete a nuestra comunidad exclusiva: acceso 24/7. 🔥,1,spam,amantes sexo únete comunidad exclusiva acceso 247
"¡tu sobrino está en peligro! paga $2,000 al responder este mensaje para liberarlo. ¡el tiempo cuela!",1,spam,sobrino peligro paga 2000 responder mensaje liberarlo tiempo cuela
invierte en criptomonedas y gana hasta un 500% en 24 horas,1,spam,invierte criptomonedas gana 500 24 horas
¡me encanta esta oferta!!!! 😱💰🚀,1,spam,encanta oferta
estafa de préstamos: consigue dinero ahora sin garantía. ¡no se requiere identificación!,1,spam,estafa préstamos consigue dinero ahora garantía requiere identificación
¡haz dinero ahora! únete a nuestro esquema piramidal y multiplica tus ganancias.,1,spam,haz dinero ahora únete esquema piramidal multiplica ganancias
¡envía este mensaje a tus contactos y gana dinero instantáneo! promoción solo para los primeros 100 participantes.,1,spam,envía mensaje contactos gana dinero instantáneo promoción solo primeros 100 participantes
este es un mensaje de phishing. no hagas clic en el enlace.,1,spam,mensaje phishing hagas clic enlace
🚨 última copia: taller gratis de diseño gráfico este sábado. lugar: parque municipal de madrid.,0,ham,última copia taller gratis diseño gráfico sábado lugar parque municipal madrid
oferta limitada: suscríbete a nuestro servicio y obtén acceso vitalicio a contenido premium.,1,spam,oferta limitada suscríbete servicio obtén acceso vitalicio contenido premium
¡sorprendente! descubre cómo invertir en criptomonedas y duplicar tu dinero en una semana. haz clic y asegura tu futuro financiero.,1,spam,sorprendente descubre cómo invertir criptomonedas duplicar dinero semana haz clic asegura futuro financiero
helado gratis en su próxima compra. ¡promo válida hoy solo! 🍨🍨🍨,0,ham,helado gratis próxima compra promo válida hoy solo
la película que vi anoche fue realmente emotiva.,0,ham,película vi anoche realmente emotiva
¿buscas empleo rápido? trabaja desde casa aquí: [link] y gana 1000$ al mes.,1,spam,buscas empleo rápido trabaja casa aquí link gana 1000 mes
leí un artículo interesante sobre la historia de la música clásica.,0,ham,leí artículo interesante historia música clásica
me gusta caminar por el parque los domingos y leer poesía.,0,ham,gusta caminar parque domingos leer poesía
¡oferta exclusiva! compra ahora y recibe un regalo sorpresa que cambiará tu vida para siempre.,1,spam,oferta exclusiva compra ahora recibe regalo sorpresa cambiará vida siempre
mira este 'doc' sobre cómo hacer dinero fácil sin esfuerzo. ¡solo por ti! 🎁,1,spam,mira doc cómo hacer dinero fácil esfuerzo solo
¿necesitas recomendaciones de restaurantes en barcelona?,0,ham,necesitas recomendaciones restaurantes barcelona
he estado visitando parís y las vistas desde la torre eiffel son asombrosas.,0,ham,visitando parís vistas torre eiffel asombrosas
"intentos de phishing, ofertas irreales o anuncios engañosos: descarga el archivo zip que contiene tu premio.",1,spam,intentos phishing ofertas irreales anuncios engañosos descarga archivo zip contiene premio
he estado practicando yoga cada mañana y me ha ayudado a relajarme.,0,ham,practicando yoga cada mañana ayudado relajarme
contenido con información engañosa o falsa: el presidente anunció que todos los impuestos se eliminarán el próximo mes. no te pierdas esta oportunidad única.,1,spam,contenido información engañosa falsa presidente anunció impuestos eliminarán próximo mes pierdas oportunidad única
¡solo hoy! envío gratis en todos los pedidos. oferta limitada. !!!🎉🎉,1,spam,solo hoy envío gratis pedidos oferta limitada
"¡conviértete en agente inmobiliario y gana $50,000 al mes! solo necesitas invitar a 5 personas. 🏠",1,spam,conviértete agente inmobiliario gana 50000 mes solo necesitas invitar personas
"hola, ¿estás disponible para la reunión de este jueves a las 10:00?",0,ham,hola disponible reunión jueves 1000
"¡despierta, oferta urgente! paga hoy y ganarás un premio",1,spam,despierta oferta urgente paga hoy ganarás premio
tu niiflodatos se han filtrado. paga $300 para recuperar tu información personal.,1,spam,niiflodatos filtrado paga 300 recuperar información personal
¿alguien recomienda un buen restaurante de sushi en barcelona?,0,ham,alguien recomienda buen restaurante sushi barcelona
"personas, por favor vacíen el parque a las 5 pm. ¡concierto de banda local!",0,ham,personas favor vacíen parque pm concierto banda local
¿puedes ayudarme a encontrar mi bolso? perdí digna hace horas.,0,ham,puedes ayudarme encontrar bolso perdí digna hace horas
oferta única!!!! comprar 1 bekommen 10 gratis! envíanos tu número de whatsapp,1,spam,oferta única comprar bekommen 10 gratis envíanos número whatsapp
noticia real: la ciudad launches un programa de incentivos para cuidado de mascotas.,0,ham,noticia real ciudad launches programa incentivos cuidado mascotas
¡oferta limitada! compra ahora y gana doble! www.fakebank.com,1,spam,oferta limitada compra ahora gana doble wwwfakebankcom
el clima está despejado y perfecto para salir a caminar.,0,ham,clima despejado perfecto salir caminar
cura la diabetes permanentemente con este remedio natural. solo toma una cápsula al día. comprar aquí: bit.ly/remedio,1,spam,cura diabetes permanentemente remedio natural solo toma cápsula día comprar aquí bitlyremedio
¿sabes si el parque será gratuito este fin de semana?,0,ham,sabes si parque gratuito fin semana
"esquema piramidal: invita a tus amigos y gana comisiones ilimitadas, únete ya.",1,spam,esquema piramidal invita amigos gana comisiones ilimitadas únete
buena tarde. adjunto el documento de facturación que solicitaste. ¿alguna pregunta?,0,ham,buena tarde adjunto documento facturación solicitaste alguna pregunta
haz clic aquí: http://phishingsite.com para verificar tu cuenta,1,spam,haz clic aquí httpphishingsitecom verificar cuenta
¿te gustaría tomar un café mañana a las 10?,0,ham,gustaría tomar café mañana 10
🐘 estafa de cifrado: reciba una herramienta para descifrar cualquier cuenta bancaria. ¡envíenos su contraseña!,1,spam,estafa cifrado reciba herramienta descifrar cualquier cuenta bancaria envíenos contraseña
mi perro se llama max y le gusta correr en el parque los sábados.,0,ham,perro llama max gusta correr parque sábados
ayer vi una película interesante sobre la historia de españa.,0,ham,ayer vi película interesante historia españa
¡oferta 100% gratuita de software antivirus! 😎💻,1,spam,oferta 100 gratuita software antivirus
descarga este archivo para recibir tu premio: enlace_ad_sk. ¡haz clic antes de que se acabe!,1,spam,descarga archivo recibir premio enlaceadsk haz clic acabe
¿qué opinas del nuevo libro de mario vargas llosa? me gustó mucho su trama.,0,ham,opinas nuevo libro mario vargas llosa gustó trama
mi amigo me recomienda este restaurante nuevo en la ciudad. vale mucho si buscas comida tradicional 🥘,0,ham,amigo recomienda restaurante nuevo ciudad vale si buscas comida tradicional
"¡oferta de empleo! gana $5000 al mes trabajando desde casa, sin experiencia.",1,spam,oferta empleo gana 5000 mes trabajando casa experiencia
consejos para estudiar de forma efectiva. descarga la app educativa aquí.,0,ham,consejos estudiar forma efectiva descarga app educativa aquí
