mensaje,spam,label
Descarga la última versión de nuestro antivirus gratuito aquí: http://malwarelink.com,1,spam
Descubre el secreto para perder peso en 3 días sin ejercitarte.,1,spam
¡OFERTA IMPERDIBLE! COMPRA YA YAH.,1,spam
🚀🚀🚀 ¡Haz clic aquí para obtener tu regalo especial! 🎁,1,spam
Visita bit.ly/ganar-dinero y descubre cómo ganar $1000 diario.,1,spam
¡Únete al programa de afiliados y recibe comisiones instantáneas.,1,spam
¿COMPRALO AHORA O PERDERÁS LA OPORTUNIDAD! 30% DE DESCUENTO.,1,spam
Científicos confirman que este suplemento cura el cáncer.,1,spam
El gobierno anunció hoy nuevas medidas para mejorar la educación pública.,0,ham
¿Cuál es tu película favorita de los años 90?,0,ham
"Preparar una tortilla de patatas requiere huevos, patatas, cebolla y aceite de oliva.",0,ham
Me gusta el sonido del mar en la playa al atardecer.,0,ham
"Para más información, envía un correo a soporte@example.com.",0,ham
Creo que la mejor manera de aprender es practicando.,0,ham
La feria anual se llevará a cabo este fin de semana en la plaza central.,0,ham
"Para crear un archivo CSV, abre tu editor de texto y escribe los datos separados por comas.",0,ham
Buscamos un desarrollador backend con experiencia en Node.js.,0,ham
"Gracias al apoyo de mi familia, superé los momentos difíciles.",0,ham
La trama sigue a un detective que resuelve un misterio en la década de 1920.,0,ham
¿Qué elemento químico tiene el símbolo Fe?,0,ham
Aprecio mucho tu ayuda en este proyecto.,0,ham
Publicidad comercial no solicitada: compra ahora nuestro producto milagroso y gane 1000 euros.,1,spam
"Esquemas fraudulentos de enriquecimiento rápido: invierta 100 euros y reciba 10,000 euros al día.",1,spam
"Phishing: su cuenta bancaria ha sido comprometida, haga clic en el enlace para verificar.",1,spam
Oferta irreales: ¡Solo 1 euro por iPhone nuevo! (¡No lo pierda!),1,spam
Malware adjunto: descargue este archivo.exe para actualizar su sistema.,1,spam
Contenido explícito: visite este sitio para ver imágenes de alta resolución.,1,spam
Uso excesivo de mayúsculas y signos de puntuación: ¡GANA! ¡OFERTA! ¡AHORA! 🎉🎈,1,spam
Publicidad comercial no solicitada: ofertas especiales de descuento del 90% en medicamentos sin receta.,1,spam
Esquema piramidal: únete a nuestra red y reciba comisiones por cada nuevo miembro.,1,spam
"Intentos de phishing: necesitamos confirmar su identidad, envíe su contraseña a esta dirección.",1,spam
Falso anuncio de lotería: ¡Gane un viaje a Hawaii hoy mismo! Click aquí.,1,spam
Malware o enlaces dañinos: visite https://malicious-site.com para más información.,1,spam
Me encanta leer novelas de misterio en la biblioteca pública los domingos.,0,ham
La reunión del club de lectura será este viernes a las 19:00 en el salón comunitario.,0,ham
Estoy aprendiendo a cocinar comida vegana y hoy preparé una ensalada quinoa con aguacate.,0,ham
Mi hijo empezó a tocar piano y hoy dijo su primera canción completa.,0,ham
Planifico un viaje a la costa la próxima primavera para disfrutar de la playa.,0,ham
El parque del barrio necesita más bancos; propuse una petición al ayuntamiento.,0,ham
Participo en un taller de cerámica los miércoles y estamos creando tazas personalizadas.,0,ham
Revisé el informe financiero de la empresa y sus proyecciones parecen estables.,0,ham
En el mercado local compré frutas frescas y verduras orgánicas.,0,ham
Mi gato se enfermó y tuve que llevarlo al veterinario; ahora está mejor.,0,ham
El concierto de jazz fue maravilloso; el saxofonista improvisó una pieza emocionante.,0,ham
Tengo una cita para ver la última película de ciencia ficción este viernes.,0,ham
Me inscribí en una clase de fotografía para mejorar mi hobby.,0,ham
¡Oferta exclusiva! Compra 2 cupones por solo 1 pago. ¡Gana 200€ gratis! #lucky,1,spam
Enriquece tu vida con nuestro plan de inversión. Solo unos clics y duplica tu dinero en 30 días.,1,spam
La lotería oficial desapareció. Llama al 900-###-#### para obtener tus premios.,0,ham
Recibe un sorteo gratis de vacaciones en войاپдо. Solo regístrate con tu correo.,1,spam
Tu sobrino necesita dinero urgente. Haz clic aquí para ayudarlo.,1,spam
Aprende a cocinar platillos tradicionales con nuestro curso online. Gratis por tiempo limitado.,0,ham
Descarga este archivo para ¡sorpréndete con ofertas secretas! [LINK MALICIO],1,spam
⚠️ Tu red se gradienta. Actualiza tu antivirus. ¡Ahora! 🔥🚨,1,spam
¡Conviértete en agente secreto! Envía dinero y obtén el 50% en comisiones.,1,spam
Evento VIP: Cenas gratuitas en el club. Solo para socios fieles. Liga: +34-###-####,0,ham
"¡Nuevo modelo de coche, solo 3 días left! Ofrece exclusiva 0% de interés.",0,ham
Tu amigo Carlos está en peligro. Piratas lo han secuestrado. Paga 500$ por rescatuelo.,1,spam
Descarga esta app para ganar premios diarios. ¡Fácil y seguro! 🎉🎉🎉,1,spam
Oferta de serruchos de aço inox a mitad de precio. Llama ahora al 612-345-6789.,0,ham
Emprende en negocio online sin experiencia. Regístrate gratis y lleva tu primer pago mañana.,1,spam
Historias reales: Cómo cambiar tu vida con motivación y disciplina. Libro + eBook gratis.,0,ham
⚠️ Alert: Tu cuenta ha sido usada por múltiples usuarios. Crea una nueva. ⚠️,1,spam
¡Aprende a programación en apenas 7 días! Curso online del 2024. Gratis.,0,ham
Oferta de paraíso tropical. Solo 3 noches por 100€. Incluye vuelo y comida. ¡Sesión!,1,spam
Actualiza tu perfil con esta foto para aumentar tu popularidad. ¡Efectivo!,0,ham
⚠️ Error en tu pedido. Haz clic aquí para solucionarlo. 💸❌,1,spam
Recibe consejos de jardinería de expertos. Suscríbete a nuestro boletín mensual.,0,ham
¡Oferta directa: Guarda esta fecha! Evento seso en la playa. Solo 100 plazas.,0,ham
Tu correo ha sido bloqueado por actividad sospechosa. Haz clic aquí para desbloquearlo.,1,spam
💔 Queríamos decirte que te queremos. ¡Recarga tu Fidelidad para ver mensajes secretos! 💔,1,spam
¡Oferta exclusiva! Compra ahora y obtén un 70% de descuento en productos de lujo. ¡Solo 12 horas para aplicar!,1,spam
"Hola, ¿puedes recomendarme un buen libro de misterio en español? Gracias.",0,ham
¡Alerta! Tu cuenta ha sido bloqueada por actividad sospechosa. Ingresa aquí para restablecer tu contraseña: [enlace],1,spam
Alguien me vendió un curso virtual de programación. ¿Cómo cobrar?,0,ham
¡Haz clic en este enlace para descargar el mejor app del mercado! Te cambiará la vida: [enlace sospechoso],1,spam
Quiero compartir una experiencia personal: hoy comí laMejor pizza que jamás probé en Madrid. Muy recomendable.,0,ham
¡Gana 500€ al día! Trabaja desde casa sin experiencia. Solo regístrate en [enlace],1,spam
¿Sabes si el museoambiurso acepta entradas en línea?,0,ham
Esquema piramidal: Invierte en este proyecto y multiplica tu dinero en 3 días. ¡Garantizado!,1,spam
Tengo un maratón este fin de semana. Necesito consejos para correr sin lastimarme.,0,ham
¡Atención! Ofrecemos un préstamo urgente con solo un 2% de interés. ¡Llamame ahora!,1,spam
"Recomiendo este restaurante para bodas: comida tradicional, ambiente acogedor y precios justos.",0,ham
⚠️ ¡Tu tarjeta expiró! Renueva tu cuenta ahora y evita cargos sobrenaturales: [enlace],1,spam
Hoy visite al doctor y me recetó un medicamento. ¿Debo preocuparme por efectos secundarios?,0,ham
¡Descarga esta app para ganar premios diarios! Solo regístrate y compártele con amigos.,1,spam
¿Dónde puedo encontrar zapatos sostenibles en Barcelona?,0,ham
Escena falsa: Estoy vendiendo pedigree de ouro a precios ridículos. ¡Solo por 24 horas!,1,spam
 erregido mi proyecto de arte digital. ¿Alguien puede víaustrarlo en PDF?,0,ham
¡Oferta urgente! Clics gratis para acceder a una base de datos de clientes premium: [enlace],1,spam
Agradezco el apoyo en el viaje escolar. Gracias por su ayuda.,0,ham
¿Te recomiendas este hotel? Ambos hoteles dicen lo mismo y no puedo elegir.,0,ham
"¡Alerta! Este sitio web está infectado con malware. No abras links sospechosos,""[mensaje]",1,spam
Quiero mejorar mi inglés. ¿Recomiendas algún curso online?,0,ham
"Gustaría comprar entradas para un concierto, pero direcciones de venta son todas fraudes. ¿Alguien ayuda?",0,ham
¡No te la pase! Participa en nuestro tour por la Amazonia. ¡Oferta por tiempo limitado!,1,spam
"Hola, ¿cómo estás?",0,ham
Me gusta leer libros de ciencia ficción.,0,ham
"Hoy hace un día hermoso, perfecto para caminar.",0,ham
¿Podrías recomendarme alguna película reciente?,0,ham
Estoy aprendiendo a cocinar pasta al pesto.,0,ham
La película que vi ayer fue muy emotiva.,0,ham
¿Cuál es tu canción favorita?,0,ham
Necesito comprar nuevos audífonos.,0,ham
El clima en la ciudad está variable.,0,ham
¿Has visto el nuevo parque temático?,0,ham
Me encanta la música clásica.,0,ham
¿Qué planes tienes para el fin de semana?,0,ham
Tengo una reunión a las tres en la oficina.,0,ham
¡OFERTA EXCLUSIVA! COMPRA AHORA Y GANA UN REGALO 🎁,1,spam
HAGA DINERO RÁPIDO CON ESTE ESQUEMA DE ENRIQUECIMIENTO ¥,1,spam
"Envía tus datos para recibir un premio millónario, pero NO lo compartas",1,spam
Clic en este enlace peligroso para instalar el virus y dañar tu PC,1,spam
Descarga la versión completa GRATIS de esta película recién lanzada 🎬,1,spam
"¡COMPRALOO YA! PROMOCIÓN IMPERDIBLE, OFERTA DE ÚLTIMA HORA!!!",1,spam
Te invito a visitar mi sitio web para conseguir el mejor precio,1,spam
¡SUSCRÍBETE Y GANA! OFERTA DE DESCUENTO 99% Y EMOTIVOS ❤️🔥,1,spam
Haz click aquí para confirmar tu cuenta y obtener un bloqueo de acceso,1,spam
Oferta limitada: Compra ahora y recibe doble de puntos de recompensa,1,spam
"¡NO LO PUEDAS PERDER! PROMOCIÓN EXCLUSIVA, OFERTA DE ÚLTIMO MINUTO!",1,spam
"CONCIERTO DE GALA, RESERVA AHORA O PERDERÁS LA OPORTUNIDAD 🎟️",1,spam
¡Oferta exclusiva! Consiga este TV inteligente por solo $200. Link: http://ejemplo.com/oferta,1,spam
Invierta en este negocio en línea y duplique su capital en 3 días. Registro pinchando aquí: ...,1,spam
Su cuenta ha sido bloqueada. Haga clic en este enlace para recuperarla: [enlace falso],1,spam
¡El gobierno announce que el Impuesto VAT bajará un 50% a partir de hoy!,1,spam
"Descargue esta app y obtenga 10.000€ gratis! Cuidado con estafas, ¡ sultanos!",1,spam
Contenido pornográfico 100% gratuito para usuarios VIP. Enlace: ...,1,spam
"¡Pequeño diario! Hoy hace 25°C, lleve una chaqueta. Suscriba para más noticias.",0,ham
Recomiendo este restaurante en Barcelona: comida excelente y servicio amable.,0,ham
¿Puede recomendarme un libro de fantasía en español?,0,ham
¡Promoción en el supermercado! Compre 2 productos y pague 1. Código: ...,0,ham
El producto no llegará antes del 15 de noviembre. Agradecemos su paciencia.,0,ham
"Envié un mensaje a mi novia: 'Te amo, te extraño, te quiero'. Ella respondió con un emoji.",0,ham
¡Esta app cambia su android para que funcione como iPhone! Descárguela ahora.,1,spam
¡Gana un viaje gratis a Tailandia! Solo llame al 1-800-FAKE-5678.,1,spam
Informe de phishing: Un usuario falso se hace pasar por Netflix. No haga clic en enlaces.,0,ham
Mi vecino me trajo unos tomates orgánicos de su huerto. Tan deliciosos!,0,ham
"¡Oferta de 3x1 en celulares! Solo hoy, oferta limitada.",1,spam
El Banco XYZ ofrece un préstamo sin intereses del 0%. ¿Interesado?,1,spam
Hoy comí en Casa de los Tacos. El desayuno de huevo con salsa picante fue genial.,0,ham
¿Necesita ayuda para instalar Windows? Escuche mi tutorial de 10 minutos.,0,ham
¡Este sitio ofrece descargas ilimitadas de musique! Como Netflix pero gratis.,1,spam
 recevoir un lnvre médico urgente: consulte a un doctor inmediatamente.,0,ham
¡Curso intensivo de español en 7 días! Ideal para principiantes. Costo: $$$$,1,spam
Actualización: El 80% de los usuarios dicen que la app mejora su productividad.,0,ham
¡Oferta de vacaciones en la playa! Precio especial para reservas antes del 10 de octubre.,1,spam
"¡Oferta única! Pase a nuestro sitio para ganar un premio de $1,000,000. ¡Solo hoy!",1,spam
"Hola, ¿cómo estás? ¿Quieres cenar conmigo este viernes? 😊",0,ham
¡Descarga este app móvil ahora y obtén dinero gratis por cada والكمة!,1,spam
Recientemente viajé a Marrakech yWant to share fotos de las dunes del desierto.,0,ham
¡Alerta! Tu cuenta bancaria fue accedida desde上京. Ingrese al enlace para protegerla.,1,spam
¿Alguien puede recomendarme un buen restaurante en Madrid?,0,ham
¡Este producto es excelente! ¡100% natural y ¡ miljares de descuentos!,1,spam
Tips para cultivar tomates en casa | Guía paso a paso.,0,ham
¡Haga clic aquí para unirse a nuestra comunidad! ¡Ganará puntos VIP con cada compra!,1,spam
¿Qué horarios tienes para tu consulta médica este jueves?,0,ham
Advertencia: Evite los mensajes de 'Rúben' que ofrecen criptomonedas gratis.,1,spam
Publicación de arte digital creado con Photoshop. ¡Inspírate!,0,ham
¡No creyeras! Ganarás $500 sin hacer nada. Solo reenvía este mensaje.,1,spam
Cuenta con 5 libros gratuitos sobre historia de España. ¡Suscríbete a nuestro newsletter!,1,spam
¿Quieres mejorar tu inglés? Clase por Zoom este sábado a 18h.,0,ham
🚨 ALERTAS DE ROBO DE DATOS PERSONALES 🚨. Proteger su información en línea.,0,ham
¡La mejor pizza de la ciudad en Madrid! Ofertas exclusivas para nuevos clientes.,1,spam
Descubrí un trick para que tu cabello no se enrede. ¡Prueba esto!,0,ham
¡Oferecemos créditos gratis para ti! Visita nuestro sitio web y reclámalos ahora.,1,spam
Supermercado local en mi ciudad. ¿Vienen a comprar frutas frescas este fin de semana?,0,ham
¡Este juego es nuevo y ¡100% real! Invítanos a tu familia para disfrutar.,1,spam
Artículo académico sobre la secondary education en México. PDF disponible.,0,ham
🔥 Oferta blessing: Envío gratis en pedidos superiores a $100. ¡Corre a tu carrito!,1,spam
¿Alguien sabe de un trabajo remoto con salario competitivo?,0,ham
¡Alerta! Actualización urgente de su contraseña en forge. Haga clic en el enlace.,1,spam
Visita nuestro sitio web ahora y obtén descuentos exclusivos!,1,spam
"Invierte $100 y gana $10,000 en 24 horas, únete a nuestro programa.",1,spam
"Tu cuenta está bloqueada, verifica aquí: http://phishsite.com",1,spam
Descubre la cura milagrosa para todos los cánceres en 3 días!,1,spam
Descarga el nuevo juego hackeado desde este enlace: malware.exe,1,spam
"Videos exclusivos para adultos, entra ahora!",1,spam
¡¡¡OFERTA IMPERDIBLE!!! 🎉🎉🎉 COMPRA YA!!!,1,spam
"Oferta de trabajo en casa sin esfuerzo, gana $500 diarios.",1,spam
Invierte en la nueva criptomoneda XYZ y duplica tu dinero mañana.,1,spam
¡Gana un iPhone gratis! Haz clic aquí: http://scamlink.com,1,spam
"Promoción limitada: compra 2 y lleva 3, solo por tiempo limitado!!!",1,spam
Descubre los secretos ocultos del gobierno que no quieren que sepas.,1,spam
"Hola María, ¿te gustaría reunirnos mañana a las 5pm?",0,ham
"Gracias por tu compra, tu factura está adjunta.",0,ham
¿Puedes enviarme el informe de ventas del último trimestre?,0,ham
¡Buenos días! El clima hoy será soleado con temperaturas de 25°C.,0,ham
¿Te gustaría probar la nueva aplicación de gestión de tareas?,0,ham
Queremos confirmar tu asistencia al evento del próximo viernes.,0,ham
"Hola, soy Juan, ¿qué tal tu día?",0,ham
"Estamos trabajando en la actualización del software, revisa el changelog.",0,ham
¿Cuál es tu disponibilidad para la reunión de seguimiento?,0,ham
"Felicidades por tu nuevo puesto, ¡bienvenido al equipo!",0,ham
Te envío el artículo que mencionaste en tu último correo.,0,ham
"El restaurante abre a las 8pm, reserva una mesa para dos.",0,ham
¿Podrías revisar el documento adjunto y darme tu opinión?,0,ham
